id,y2_date,plot,line,enq,distance,location,main,species_binomial,y1_dbh,y2_dbh,y1_dgh,y2_dgh,mortality,dtn,pom,morpho,y2_notes
23924,,NE,6,4923,93.2,C,,,,,1,,,,,LIANA,
23929,,NE,6,4928,93.6,LL,,,3,,,,,,,,
23928,,NE,6,4927,93.7,R,,,1,,,,,,,LIANA,
23922,,NE,6,4921,93.8,RR,STEM OF 4919,,,,2,,,,,,
23921,,NE,6,4920,93.8,RR,STEM OF 4919,,,,3.1,,,,,,
23920,,NE,6,4919,93.8,RR,MAIN STEM,,,,5.1,,,,,,
23927,,NE,6,4926,93.9,L,,,,,1.1,,,,,LIANA,
23926,,NE,6,4925,93.9,C,,,,,1.3,,,,,LIANA,
23932,,NE,6,4931,94.8,L,LIANA,,,,3.9,,,,,,
23930,,NE,6,4929,96,LL,LIANA,,,,3.1,,,,,,
23934,,NE,6,4933,96.1,C,LIANA,,1,,,,,,,,
23931,,NE,6,4930,96.1,C,,,,,25,,,,,,
23933,,NE,6,4932,96.6,L,,,1,,,,,,,,
23936,,NE,6,4935,97.6,R,,,1.1,,,,,,,,
23939,,NE,6,4938,98.7,,,,1,,,,,,,,
23935,,NE,6,4934,98.7,L,,,1.4,,,,,,,,
23937,,NE,6,4936,98.8,RR,,,1.3,,,,,,,,
23938,,NE,6,4937,100.2,C,,,,,16.1,,,,,,
23940,,NE,6,4939,101.6,C,LIANA,,,,1,,,,,,
23750,,NE,7,5145,0.1,LL,,,1.2,,,,,,,,
23751,,NE,7,5146,0.6,C,,,,,22,,,,,,
23752,,NE,7,5147,0.8,L,,,1.3,,,,,,,,
23753,,NE,7,5148,1.4,L,,,,,1.6,,,,,,
23755,,NE,7,5150,2,L,,,,,1,,,,,,
23754,,NE,7,5149,2,L,,,,,1.1,,,,,,
23792,,NE,7,5187,4.5,C,,,,,3,,,,,,
23758,,NE,7,5153,5,L,,,1.4,,,,,,,,
23757,,NE,7,5152,5,RR,,,,,1.6,,,,,,
23756,,NE,7,5151,5,RR,,,,,5.3,,,,,,
23760,,NE,7,5155,6.5,RR,,,1,,,,,,,,
23759,,NE,7,5154,6.6,RR,,,1.3,,,,,,,,
23764,,NE,7,5159,7,R,,,,,1,,,,,,
23763,,NE,7,5158,7,RR,,,,,1.2,,,,,,
23762,,NE,7,5157,7,RR,,,,,1.4,,,,,,
23761,,NE,7,5156,7,RR,,,,,3.5,,,,,,
23809,,NE,7,5204,7.4,R,MAIN STEM,,,,6.2,,,,,,
23765,,NE,7,5160,7.8,R,,,1.1,,,,,,,,
23766,,NE,7,5161,8.6,RR,,,,,3.3,,,,,,
23767,,NE,7,5162,9.2,LL,,,4.4,,,,,,,,
23768,,NE,7,5163,11,RR,,,,,1.5,,,,,LIANA,
23770,,NE,7,5165,11.2,C,,,,,13.5,,,,,BURSERA,
23769,,NE,7,5164,11.5,C,,,,,2.1,,,,,LIANA,
23771,,NE,7,5166,12.2,R,,,1,,,,,,,,
23772,,NE,7,5107,14,L,,,2.3,,,,,,,LOREA,
23773,,NE,7,5168,14.2,L,,,,,3.1,,,,,,
23775,,NE,7,5170,14.3,C,,,,,50.4,,,,,,
23778,,NE,7,5173,14.5,L,,,,,11,,,,,,
23779,,NE,7,5174,14.6,L,MAIN STEM,,,,5.1,,,,,,
23774,,NE,7,5169,14.8,LL,,,,,1.1,,,,,,
23777,,NE,7,5172,15,L,,,,,1.8,,,,,,
23776,,NE,7,5171,15.4,L,STEM OF 5174,,,,1,,,,,,
23781,,NE,7,5176,17.4,C,,,1,,,,,,,,
23780,,NE,7,5175,17.4,L,,,2,,,,,,,,
23783,,NE,7,5178,20,LL,,,1.5,,,,,,,,
23782,,NE,7,5177,20.3,RR,,,,,1.2,,,,,,
23784,,NE,7,5179,20.7,L,,,1,,,,,,,,
23791,,NE,7,5186,21.9,L,,,1.3,,,,,,,,
23790,,NE,7,5185,21.9,L,,,1.5,,,,,,,,
23787,,NE,7,5182,21.9,L,,,,,1.2,,,,,,
23785,,NE,7,5180,22.5,L,,,,,3,,,,,,
23786,,NE,7,5181,22.7,LL,,,,,2.2,,,,,,
23789,,NE,7,5184,23,L,,,,,2.7,,,,,,
23788,,NE,7,5183,23,L,,,,,11.6,,,,,,
23793,,NE,7,5188,26,C,,,,,5.6,,,,,,
23794,,NE,7,5189,28.5,RR,,,,,16.4,,,0,,,
23795,,NE,7,5190,29.2,C,,,,,5.5,,,,,,
23799,,NE,7,5194,34.1,L,,,,,1.6,,,,,LIANA,
23797,,NE,7,5192,34.2,L,,,,,3.2,,,,,,
23796,,NE,7,5191,34.4,L,,,,,5.9,,,,,,
23798,,NE,7,5193,35.1,C,,,,,1.8,,,,,LIANA,
23800,,NE,7,5195,37.6,L,,,,,8.8,,,,,,
23801,,NE,7,5196,37.8,L,,,,,1.6,,,,,,
23802,,NE,7,5197,40.3,R,,,,,3.3,,,,,,
23804,,NE,7,5199,41.8,L,,,1.1,,,,,,,,
23808,,NE,7,5203,42.4,LL,,,,,4,,,,,LIANA,
23805,,NE,7,5200,44,R,MAIN STEM,,,,12.1,,,,,,
23803,,NE,7,5198,44.2,LL,,,,,28,,,,,,
23810,,NE,7,5205,44.4,LL,,,,,1.6,,,,,LIANA,
23807,,NE,7,5202,44.6,R,STEM OF 5200,,,,3.2,,,,,,
23806,,NE,7,5201,44.6,R,STEM OF 5200,,,,3.7,,,,,,
23811,,NE,7,5206,47.4,R,STEM OF 5204,,,,1.9,,,,,,
23813,,NE,7,5208,47.6,LL,MAIN STEM,,,,8.3,,,,,,
23812,,NE,7,5207,47.6,LL,STEM OF 5208,,,,5.6,,,,,,
23814,,NE,7,5209,50.7,LL,,,,,7.4,,,,,,
23816,,NE,7,5211,50.7,LL,,,,,1.5,,,,,,
23815,,NE,7,5210,50.7,LL,,,,,2.6,,,,,,
23818,,NE,7,5213,51.4,LL,,,,,3.1,,,,,,
23817,,NE,7,5121,51.4,LL,,,,,2.9,,,,,,
23749,,NE,7,5144,,,,,,,,,,,,,
23897,,NE,8,5292,2,RR,,,1.6,,,,,,,,
23821,,NE,8,5216,52,C,,,,,1.9,,,,,,
23820,,NE,8,5215,52.5,L,,,,,2.4,,,,,LIANA,
23819,,NE,8,5214,52.5,R,,,,,1.2,,,,,CAPPARIS,
23822,,NE,8,5217,53.2,C,,,1.3,,,,,,,,
23823,,NE,8,5218,53.7,LL,,,,,7.3,,,,,,
23824,,NE,8,5219,54.3,L,,,,,2,,,,,,
23826,,NE,8,5221,54.6,RR,,,,,1.6,,,,,,
23825,,NE,8,5220,54.8,RR,,,,,8.1,,,,,,
23828,,NE,8,5223,56.6,L,,,,,4.7,,,,,,
23827,,NE,8,5222,56.7,R,,,,,3.5,,,,,,
23831,,NE,8,5226,57.3,C,,,1,,,,,,,LIANA,
23830,,NE,8,5225,57.4,LL,,,1,,,,,,,LIANA,
23829,,NE,8,5224,57.5,L,,,1.5,,,,,,,,
23836,,NE,8,5231,58.8,R,STEM OF 5228,,,,2.8,,,,,,
23837,,NE,8,5232,59.1,,,,1,,,,,,,,
23835,,NE,8,5230,59.4,R,STEM OF 5228,,,,2.6,,,,,,
23834,,NE,8,5229,59.4,R,STEM OF 5228,,,,2.8,,,,,,
23833,,NE,8,5228,59.4,R,MAIN STEM,,,,3.5,,,,,,
23832,,NE,8,5227,59.4,R,,,,,1.4,,,,,LIANA,
23839,,NE,8,5234,60.9,C,,,1.3,,,,,,,,
23838,,NE,8,5233,60.9,R,,,,,7.7,,,,,,
23840,,NE,8,5235,61.3,L,,,1,,,,,,,,
23842,,NE,8,5237,61.4,LL,,,1,,,,,,,,
23841,,NE,8,5236,61.5,L,,,1.2,,,,,,,,
23843,,NE,8,5238,62.1,,,,4.2,,,,,,,,
23845,,NE,8,5240,63.3,L,,,1.1,,,,,,,,
23844,,NE,8,5239,63.4,L,,,1.1,,,,,,,,
23846,,NE,8,5241,65.4,C,,,,,4.5,,,,,,
23847,,NE,8,5242,67.3,RR,,,,,6,,,,,,
23850,,NE,8,5245,67.4,RR,,,,,34.4,,,,,,
23848,,NE,8,5243,67.4,RR,,,,,7.8,,,,,,
23849,,NE,8,5244,67.5,RR,,,,,17.8,,,,,,
23854,,NE,8,5249,69.4,C,,,1,,,,,,,,
23853,,NE,8,5248,69.4,C,,,1.2,,,,,,,,
23851,,NE,8,5246,69.5,L,,,,,5.1,,,,,,
23852,,NE,8,5247,69.7,C,,,1.9,,,,,,,,
23875,,NE,8,5270,70.5,LL,STEM OF 5268,,,,1.7,,,,,,
23855,,NE,8,5250,72.3,R,,,1.4,,,,,,,,
23858,,NE,8,5253,73.5,R,,,1.1,,,,,,,LIANA,
23857,,NE,8,5252,73.5,C,,,1.2,,,,,,,,
23856,,NE,8,5251,73.5,R,,,1.4,,,,,,,,
23859,,NE,8,5254,74.7,L,,,1.5,,,,,,,,
23862,,NE,8,5257,75.3,C,STEM OF 5256,,,,2.5,,,,,,
23860,,NE,8,5255,75.5,L,,,2.4,,,,,,,,
23863,,NE,8,5258,75.6,C,STEM OF 5256,,,,4.3,,,,,,
23861,,NE,8,5256,75.7,C,MAIN STEM,,,,11.3,,,,,,
23865,,NE,8,5260,77,R,STEM OF 5259,,,,4.7,,,,,,
23864,,NE,8,5259,77.4,R,MAIN STEM,,,,7.2,,,,,,
23867,,NE,8,5262,77.6,L,STEM OF 5259,,,,1.9,,,,,,
23866,,NE,8,5261,77.6,L,STEM OF 5259,,,,3.5,,,,,,
23868,,NE,8,5263,77.8,C,,,,,2.1,,,,,,
23876,,NE,8,5271,78.5,LL,STEM OF 5268,,,,2.2,,,,,,
23874,,NE,8,5269,78.5,LL,STEM OF 5268,,,,2.8,,,,,,
23873,,NE,8,5268,78.5,LL,MAIN STEM,,,,7.4,,,,,,
23869,,NE,8,5264,78.6,R,,,1.6,,,,,,,,
23872,,NE,8,5267,78.9,LL,,,1,,,,,,,LIANA,
23877,,NE,8,5272,79.7,C,STEM OF 5268,,,,3.8,,,,,,
23878,,NE,8,5273,79.8,LL,,,1.4,,,,,,,LIANA,
23870,,NE,8,5265,80.5,C,,,1,,,,,,,,
23871,,NE,8,5266,81.1,R,,,2.4,,,,,,,,
23879,,NE,8,5274,81.5,,,,1.1,,,,,,,,
23880,,NE,8,5275,83.6,LL,,,,,25.1,,,,,,
23882,,NE,8,5277,84.5,LL,,,1.2,,,,,,,,
23883,,NE,8,5278,84.7,C,,,1.4,,,,,,,,
23881,,NE,8,5276,84.9,L,,,1.3,,,,,,,,
23886,,NE,8,5281,85.6,C,,,,,3.4,,,,,,
23888,,NE,8,5283,86.2,C,,,,,1,,,,,LIANA,
23884,,NE,8,5279,86.6,C,,,1.6,,,,,,,,
23885,,NE,8,5280,87.4,C,,,1.4,,,,,,,,
23887,,NE,8,5282,87.5,RR,,,1.7,,,,,,,,
23891,,NE,8,5286,88,L,STEM OF 5284,,,,1,,,,,,
23890,,NE,8,5285,88,LL,MAIN STEM,,,,2.1,,,,,,
23889,,NE,8,5284,88,LL,STEM OF 5284,,,,1.6,,,,,,
23894,,NE,8,5289,89.5,LL,STEM OF 5288,,,,3.6,,,,,,
23893,,NE,8,5288,89.5,LL,,,,,7.7,,,,,,
23895,,NE,8,5290,89.6,LL,,,1.3,,,,,,,LIANA,
23892,,NE,8,5287,89.6,RR,,,,,25.4,,,,,,
23896,,NE,8,5291,92,RR,,,1.3,,,,,,,,
23912,,NE,8,5307,92.2,RR,,,,,1.7,,,,,LIANA,
23898,,NE,8,5293,92.6,C,,,,,3.3,,,,,,
23899,,NE,8,5294,93.4,L,,,1.4,,,,,,,,
23901,,NE,8,5296,94,L,,,1,,,,,,,LIANA,
23902,,NE,8,5297,94.3,L,,,1.1,,,,,,,LIANA,
23903,,NE,8,5298,94.5,C,,,,,26.5,,,,,,
23904,,NE,8,5299,94.8,R,,,1.3,,,,,,,LIANA,
23900,,NE,8,5295,94.8,R,,,,,1.4,,,,,LIANA,
23905,,NE,8,5300,95,C,,,1,,,,,,,,
23910,,NE,8,5305,96.5,C,,,1.1,,,,,,,,
23911,,NE,8,5306,97.1,R,,,,,1.5,,,,,LIANA,
23908,,NE,8,5303,97.4,C,MAIN STEM,,,,4.5,,,,,,
23906,,NE,8,5301,97.5,C,,,,,46.4,,,,,,
23909,,NE,8,5304,97.6,C,STEM OF 5303,,,,2.3,,,,,,
23907,,NE,8,5302,97.8,C,,,,,11.3,,,,,,
23913,,NE,8,5308,102.1,L,,,1.6,,,,,,,ACACIA,
23914,,NE,8,5309,102.3,R,,,,,2.8,,,,,,
23941,,NE,9,4940,0.65,C,,,,,1.3,,,,,,
23943,,NE,9,4942,1.6,L,,,,,1.6,,,,,,
23946,,NE,9,4945,3,LL,,,,,2.3,,,,,,
23945,,NE,9,4944,3,LL,,,,,4.2,,,,,,
23944,,NE,9,4943,3,LL,,,,,1.6,,,,,LIANA,
23947,,NE,9,4946,3.1,C,,,,,1.1,,,,,,
23942,,NE,9,4941,3.6,L,,,,,2.3,,,,,,
23960,,NE,9,4959,5.7,L,,,1,,,,,,,,
23950,,NE,9,4949,8,L,STEM OF 4948,,,,1.3,,,,,,
23949,,NE,9,4948,8,L,MAIN STEM,,,,3.9,,,,,,
23948,,NE,9,4947,8,L,,,,,4.6,,,,,,
23954,,NE,9,4953,8.7,LL,STEM OF 4950,,,,1.6,,,,,,
23953,,NE,9,4952,9.4,L,STEM OF 4950,,,,2.4,,,,,LIANA,
23951,,NE,9,4950,9.4,L,MAIN STEM,,,,2.8,,,,,LIANA,
23957,,NE,9,4956,10,R,,,,,2.3,,,,,,
23958,,NE,9,4957,13.3,C,,,,,6.7,,,,,,
23956,,NE,9,4955,13.3,L,,,,,1.1,,,,,LIANA,
23962,,NE,9,4961,13.7,C,STEM OF 4961,,,,1.1,,,,,,
23961,,NE,9,4960,13.7,C,MAIN STEM,,,,1,,,,,,
23952,,NE,9,4951,13.7,L,,,,,1.1,,,,,LIANA,
23955,,NE,9,4954,13.8,L,,,,,1,,,,,LIANA,
23964,,NE,9,4963,14,C,,,,,3.5,,,,,,
23967,,NE,9,4966,14.1,L,,,1.3,,,,,,,LIANA,
23970,,NE,9,4969,14.2,C,,,1.3,,,,,,,,
23968,,NE,9,4967,14.2,C,,,,,1.3,,,,,LIANA,
23965,,NE,9,4964,14.3,C,,,,,1.5,,,,,LIANA,
23959,,NE,9,4958,14.3,L,,,,,2.5,,,,,,
23977,,NE,9,4976,15.5,L,,,,,2.6,,,,,LIANA,
23972,,NE,9,4971,15.6,C,,,,,1,,,,,LIANA,
23971,,NE,9,4970,15.6,C,,,,,2.1,,,,,LIANA,
23969,,NE,9,4968,15.6,C,,,,,1.7,,,,,LIANA,
23966,,NE,9,4965,15.6,C,,,,,1.2,,,,,,
23963,,NE,9,4962,15.6,,,,,,4.3,,,,,,
23976,,NE,9,4975,16.2,,,,,,1.2,,,,,LIANA,
23973,,NE,9,4972,16.6,C,,,,,36,,,,,,
23975,,NE,9,4974,16.9,,,,,,1.1,,,,,,
23974,,NE,9,4973,17,C,,,,,4,,,,,LIANA,
23979,,NE,9,4978,22.5,RR,STEM OF 4978,,,,1.4,,,,,,
23978,,NE,9,4977,22.5,RR,MAIN STEM,,,,1.9,,,,,,
23980,,NE,9,4979,23.1,L,,,1.1,,,,,,,,
23984,,NE,9,4983,24,C,STEM OF 4982,,,,23.4,,,,1.5,GUAZUNA,
23983,,NE,9,4982,24,C,MAIN STEM,,,,33,,,,1.5,GUAZUNA,
23981,,NE,9,4980,24.2,LL,,,,,1.1,,,,,LIANA,
23982,,NE,9,4981,24.3,LL,,,,,1.1,,,,,,
23987,,NE,9,4986,24.4,RR,STEM OF 4984,,,,2.1,,,,,LIANA,
23985,,NE,9,4984,24.4,R,MAIN STEM,,,,1,,,,,LIANA,
23990,,NE,9,4987,25.4,RR,,,,,2.9,,,,,,
23995,,NE,9,4994,25.8,,,,1.2,,,,,,,,
23994,,NE,9,4993,25.8,R,STEM OF 4991,,1,,,,,,,,
23992,,NE,9,4991,25.8,,MAIN STEM,,2.5,,,,,,,,
23991,,NE,9,4990,25.8,C,,,1,,,,,,,,
23996,,NE,9,4995,25.9,RR,,,,,2.2,,,,,,
23997,,NE,9,4996,26,RR,,,1,,,,,,,LIANA,
23989,,NE,9,4988,26,L,,,,,3.8,,,,,LIANA,
23986,,NE,9,4985,26.3,L,,,,,1.3,,,,,LIANA,
23988,,NE,9,4987,26.5,L,,,1.3,,,,,,,LIANA,
24002,,NE,9,5501,27,C,,,,,1.4,,,,,LIANA,
23999,,NE,9,4998,27.1,R,,,1.4,,,,,,,LIANA,
23993,,NE,9,4992,28,L,,,,,1.5,,,,,,
23998,,NE,9,4997,29,C,,,1.5,,,,,,,,
24003,,NE,9,5502,29.1,R,,,,,2,,,,,LIANA APOCYNACEAE,
24004,,NE,9,5503,29.6,LL,,,1,,,,,,,,
24000,,NE,9,4999,30,L,,,,,1.6,,,,,,
24001,,NE,9,5000,30.4,RR,,,1.3,,,,,,,,
24005,,NE,9,5504,32.5,L,,,2.3,,,,,,,,
24007,,NE,9,5506,33,L,,,1,,,,,,,,
24009,,NE,9,5508,33.9,,STEM OF 5507,,,,3,,,,,,
24008,,NE,9,5507,33.9,L,MAIN STEM,,,,3,,,,,,
24011,,NE,9,5510,34,L,,,1.5,,,,,,,,
24006,,NE,9,5505,34.8,C,,,1,,,,,,,,
24010,,NE,9,5509,35.2,LL,,,,,9,,,,,,
24012,,NE,9,5511,36.1,R,,,,,6,,,,,,
24015,,NE,9,5514,37.5,R,,,,,1.2,,,,,,
24017,,NE,9,5516,37.8,LL,STEM OF 5512,,,,1,,,,,,
24019,,NE,9,5518,37.9,LL,,,1.3,,,,,,,,
24013,,NE,9,5512,38.25,LL,MAIN STEM,,,,2.4,,,,,,
24020,,NE,9,5519,38.4,C,,,,,1,,,,,LIANA,
24018,,NE,9,5517,38.5,C,STEM OF 5515,,,,3.9,,,,,,
24016,,NE,9,5515,38.5,C,MAIN STEM,,,,4,,,,,,
24021,,NE,9,5520,38.7,L,,,,,1.1,,,,,LIANA,
24023,,NE,9,5522,39,L,,,1.8,,,,,,,,
24014,,NE,9,5513,39.3,R,,,1.3,,,,,,,,
24022,,NE,9,5521,40,RR,,,2,,,,,,,,
24024,,NE,9,5523,41.1,RR,,,,,6.8,,,,,,
24027,,NE,9,5526,41.3,LL,,,1,,,,,,,,
24025,,NE,9,5524,41.8,R,,,1,,,,,,,,
24030,,NE,9,5529,43.4,RR,,,1.3,,,,,,,LIANA,
24026,,NE,9,5525,43.6,L,,,1,,,,,,,LIANA,
24029,,NE,9,5528,43.9,LL,,,,,1,,,,,LIANA,
24028,,NE,9,5527,43.9,LL,,,1,,,,,,,,
24031,,NE,9,5530,45,LL,,,,,11.3,,,,,,
24032,,NE,9,5531,45.2,,,,1.8,,,,,,,,
24033,,NE,9,5532,45.3,C,,,1.3,,,,,,,,
24034,,NE,9,5533,45.7,R,,,1.3,,,,,,,,
24037,,NE,9,5536,46.2,RR,,,1.1,,,,,,,,
24035,,NE,9,5534,46.2,C,,,1.3,,,,,,,,
24036,,NE,9,5535,46.4,C,,,1.2,,,,,,,,
24038,,NE,9,5537,46.8,RR,,,1.4,,,,,,,,
24039,,NE,9,5538,47,C,,,1.4,,,,,,,,
24040,,NE,9,5539,48.5,R,,,,,3.9,,,,,,
24042,,NE,9,5541,50,RR,,,1,,,,,,,,
24041,,NE,9,5540,50.9,RR,,,,,6,,,,,,
24044,,NE,10,5543,52.5,R,STEM OF 5543,,,,2.1,,,,,,
24043,,NE,10,5542,52.5,R,MAIN STEM,,,,3.2,,,,,,
24048,,NE,10,5547,53,RR,,,,,1.2,,,,,LIANA,
24045,,NE,10,5544,53.7,RR,,,,,8.3,,,,,,
24046,,NE,10,5545,54,L,,,2.2,,,,,,,,
24047,,NE,10,5546,55,C,,,,,3.5,,,,,,
24049,,NE,10,5548,56,LL,,,,,13,,,,,,
24050,,NE,10,5549,57.1,LL,,,,,2.8,,,,,,
24053,,NE,10,5552,58,R,STEM OF 5550,,,,3.2,,,,,,
24052,,NE,10,5551,58,R,STEM OF 5550,,,,3.6,,,,,,
24051,,NE,10,5550,58,R,MAIN STEM,,,,3.1,,,,,,
24054,,NE,10,5553,59,LL,,,,,10.8,,,,,,
24055,,NE,10,5554,59.7,L,,,,,6.3,,,,,,
24065,,NE,10,5564,60.85,RR,BRANCH,,,,2.6,,,,,,
24062,,NE,10,5561,60.85,RR,STEM OF 5558,,,,1.3,,,,,,
24060,,NE,10,5559,60.85,R,STEM OF 5558,,,,1.5,,,,,,
24059,,NE,10,5558,60.85,RR,MAIN STEM,,,,2.4,,,,,,
24057,,NE,10,5556,60.85,RR,STEM OF 5558,,,,1.9,,,,,,
24058,,NE,10,5557,64,RR,,,1.1,,,,,,,,
24056,,NE,10,5555,64.7,L,,,,,3.8,,,,,,
24068,,NE,10,5567,65,C,,,1,,,,,,,,
24061,,NE,10,5560,66,LL,,,,,15.4,,,,,,
24063,,NE,10,5562,67.4,LL,,,1,,,,,,,,
24064,,NE,10,5563,67.6,LL,,,2,,,,,,,,
24066,,NE,10,5565,68.6,L,,,1.3,,,,,,,,
24071,,NE,10,5570,69,L,,,1,,,,,,,,
24067,,NE,10,5566,69,L,,,1.2,,,,,,,,
24070,,NE,10,5569,70.9,LL,STEM OF 5569,,,,2,,,,,,
24069,,NE,10,5568,70.9,LL,MAIN STEM,,,,5.7,,,,,,
24073,,NE,10,5572,72.9,L,,,1,,,,,,,LIANA,
24072,,NE,10,5571,74,L,,,,,1.6,,,,,LIANA,
24076,,NE,10,5575,74.7,RR,,,,,1.1,,,,,,
24075,,NE,10,5574,74.7,RR,,,,,2.1,,,,,LIANA,
24074,,NE,10,5573,74.7,RR,,,,,1.5,,,,,LIANA,
24081,,NE,10,5588,78.2,C,MAIN STEM,,,,2.2,,,,,,
24079,,NE,10,5578,78.4,L,STEM OF 5581,,,,15.6,,,,,,
24077,,NE,10,5576,78.7,RR,,,,,24,,,,,,
24083,,NE,10,5582,79.2,C,STEM OF 5588,,,,1.9,,,,,,
24084,,NE,10,5583,79.3,L,STEM OF 5581,,,,1.7,,,,,,
24082,,NE,10,5581,79.3,L,MAIN STEM,,,,25.3,,,,,,
24080,,NE,10,5579,79.3,C,MAIN STEM,,,,11,,,,,,
24078,,NE,10,5577,79.3,C,STEM OF 5579,,,,5.6,,,,,,
24086,,NE,10,5585,79.9,R,,,1,,,,,,,,
24087,,NE,10,5586,80,R,,,1.2,,,,,,,,
24085,,NE,10,5584,80,C,,,1.2,,,,,,,,
24089,,NE,10,5588,81.2,R,,,1,,,,,,,,
24088,,NE,10,5587,81.2,RR,,,1,,,,,,,,
24092,,NE,10,5591,82.7,RR,,,2.8,,,,,,,,
24091,,NE,10,5590,83.3,RR,,,1.5,,,,,,,,
24090,,NE,10,5589,83.3,C,,,1.2,,,,,,,,
24093,,NE,10,5592,83.5,RR,,,2.1,,,,,,,,
24094,,NE,10,5593,84.7,C,TREE,,,,10,,,,,,
24096,,NE,10,5595,84.8,RR,,,1,,,,,,,,
24095,,NE,10,5594,86.6,LL,,,,,6.3,,,,,,
24099,,NE,10,5598,87.1,,,,1.3,,,,,,,,
24097,,NE,10,5596,87.3,C,,,1.9,,,,,,,,
24098,,NE,10,5597,88.7,R,,,1.1,,,,,,,,
24100,,NE,10,5599,91.6,R,,,1.2,,,,,,,,
24102,,NE,10,5601,92.2,L,,,,,30.3,,,,,,
24101,,NE,10,5600,92.7,LL,,,1.6,,,,,,,,
24103,,NE,10,5602,94,RR,,,,,8.2,,,,,BURSERA,
24104,,NE,10,5603,94.2,C,,,1.1,,,,,,,,
24105,,NE,10,5604,95.3,RR,,,,,7.8,,,,,,
24106,,NE,10,5605,95.4,L,,,1.1,,,,,,,,
24108,,NE,10,5607,97.4,RR,,,,,5.6,,,,,,
24107,,NE,10,5606,97.4,R,,,,,3.3,,,,,,
24109,,NE,10,5608,97.9,C,,,1.1,,,,,,,,
24115,,NE,10,5614,98.9,C,,,1,,,,,,,,
24110,,NE,10,5604,99,RR,,,,,13.1,,,,,,
24111,,NE,10,5610,99.1,RR,,,1.8,,,,,,,,
24113,,NE,10,5612,99.2,RR,,,1,,,,,,,,
24112,,NE,10,5611,99.2,RR,,,1.8,,,,,,,,
24117,,NE,10,5616,99.9,C,,,1.8,,,,,,,,
24114,,NE,10,5613,101.7,L,,,,,2,,,,,,
24116,,NE,10,5615,102,C,,,,,2.2,,,,,LIANA,
24760,,NW,1,5679,0.2,LL,,,,,1.4,,,,,LIANA,
24709,,NW,1,5628,3.6,R,STEM OF 5625,,,,1.7,,,,,,
24710,,NW,1,5629,3.6,R,STEM OF 5625,,,,4,,,,,,
24711,,NW,1,5630,4,C,STEM OF 5625,,,,2.7,,,,,,
24712,,NW,1,5631,4,C,,,,,1.7,,,,,LIANA,
24714,,NW,1,5633,4.2,C,,,,,12,,,,,,
24713,,NW,1,5632,4.3,R,,,,,2.8,,,,,DILLENIA,
24716,,NW,1,5635,4.4,RR,,,,,2.7,,,,,LIANA,
24717,,NW,1,5636,4.6,C,,,,,1.5,,,,,LIANA,
24718,,NW,1,5637,4.7,,,,1.7,,,,,,,LIANA,
24715,,NW,1,5634,5.2,L,,,1.7,,,,,,,,
24719,,NW,1,5638,6.5,RR,,,,,2,,,,,LIANA,
24723,,NW,1,5642,6.6,C,MAIN STEM,,,,1.9,,,,,DILLENIA,
24720,,NW,1,5639,6.7,C,,,1.9,,,,,,,,
24724,,NW,1,5643,7.2,L,STEM OF 5642,,,,1.2,,,,,,
24725,,NW,1,5644,7.4,C,,,1.7,,,,,,,LIANA,
24721,,NW,1,5640,7.5,L,,,1.3,,,,,,,,
24722,,NW,1,5641,8.3,LL,STEM OF 5642,,,,1.8,,,,,,
24731,,NW,1,5650,9.1,C,,,1,,,,,,,,
24730,,NW,1,5649,9.2,LL,,,,,3,,,,,,
24728,,NW,1,5647,9.6,C,,,,,1.7,,,,,LIANA,
24726,,NW,1,5645,10,LL,MAIN STEM,,,,3.4,,,,,LIANA,
24727,,NW,1,5646,10,LL,STEM OF 5646,,,,2.5,,,,,,
24729,,NW,1,5648,10.7,C,,,,,2,,,,,LIANA,
24733,,NW,1,5652,10.7,C,,,,,5.3,,,,,LIANA,
24732,,NW,1,5651,11.1,LL,,,,,8.3,,,,,,
24734,,NW,1,5653,11.2,,,,,,1.8,,,,,LIANA,
24735,,NW,1,5654,12,LL,,,,,1.9,,,,,LIANA,
24737,,NW,1,5655,12.4,C,,,,,1.4,,,,,LIANA,
24736,,NW,1,5655,12.5,R,,,,,1.4,,,,,LIANA,
24738,,NW,1,5657,12.8,C,,,1.6,,,,,,,LIANA,
24741,,NW,1,5658,13.2,R,,,,,7.4,,,,,,
24739,,NW,1,5659,13.5,LL,MAIN STEM,,,,2,,,,,LIANA,
24740,,NW,1,5660,13.5,LL,STEM OF 5659,,,,1.6,,,,,,
24742,,NW,1,5661,13.5,RR,MAIN STEM,,,,1.9,,,,,LIANA,
24743,,NW,1,5662,13.5,RR,STEM OF 56561,,,,1.2,,,,,,
24744,,NW,1,5663,14,RR,,,,,1.5,,,,,LIANA,
24746,,NW,1,5665,14.7,C,,,,,1.8,,,,,,
24748,,NW,1,5667,15,C,,,,,2.2,,,,,LIANA,
24745,,NW,1,5664,15.8,L,,,,,1.9,,,,,LIANA,
24747,,NW,1,5666,16,LL,,,,,5.3,,,,,,
24749,,NW,1,5668,16.5,RR,,,1.1,,,,,,,LIANA,
24750,,NW,1,5669,16.9,L,,,,,2,,,,,,
24751,,NW,1,5670,17,LL,,,,,3.7,,,,,,
24752,,NW,1,5671,17.5,C,,,,,2.1,,,,,LIANA,
24755,,NW,1,5674,17.6,L,,,,,1,,,,,LIANA,
